name,dgbas_id
南投縣水里鄉車埕村,1000811-010
南投縣水里鄉農富村,1000811-002
南投縣水里鄉郡坑村,1000811-013
南投縣水里鄉鉅工村,1000811-007
南投縣水里鄉頂崁村,1000811-009
南投縣竹山鎮,1000804
南投縣竹山鎮下坪里,1000804-006
南投縣竹山鎮中和里,1000804-008
南投縣竹山鎮中央里,1000804-017
南投縣竹山鎮中山里,1000804-003
南投縣竹山鎮中崎里,1000804-009
南投縣竹山鎮中正里,1000804-002
南投縣竹山鎮坪頂里,1000804-024
南投縣竹山鎮大鞍里,1000804-019
南投縣竹山鎮富州里,1000804-018
南投縣竹山鎮山崇里,1000804-015
南投縣竹山鎮延和里,1000804-014
南投縣竹山鎮延山里,1000804-013
南投縣竹山鎮延平里,1000804-011
南投縣竹山鎮延正里,1000804-012
南投縣竹山鎮延祥里,1000804-027
南投縣竹山鎮德興里,1000804-010
南投縣竹山鎮桂林里,1000804-007
南投縣竹山鎮桶頭里,1000804-025
南投縣竹山鎮瑞竹里,1000804-023
南投縣竹山鎮田子里,1000804-020
南投縣竹山鎮硘磘里,1000804-005
南投縣竹山鎮社寮里,1000804-016
南投縣竹山鎮福興里,1000804-021
南投縣竹山鎮秀林里,1000804-026
南投縣竹山鎮竹圍里,1000804-028
南投縣竹山鎮竹山里,1000804-001
南投縣竹山鎮雲林里,1000804-004
南投縣竹山鎮鯉魚里,1000804-022
南投縣草屯鎮,1000803
南投縣草屯鎮上林里,1000803-012
南投縣草屯鎮中原里,1000803-018
南投縣草屯鎮中山里,1000803-025
南投縣草屯鎮中正里,1000803-024
南投縣草屯鎮加老里,1000803-016
南投縣草屯鎮北勢里,1000803-017
南投縣草屯鎮北投里,1000803-014
南投縣草屯鎮南埔里,1000803-019
南投縣草屯鎮和平里,1000803-003
南投縣草屯鎮土城里,1000803-020
南投縣草屯鎮坪頂里,1000803-021
南投縣草屯鎮富寮里,1000803-006
南投縣草屯鎮山腳里,1000803-005
南投縣草屯鎮平林里,1000803-023
南投縣草屯鎮御史里,1000803-007
南投縣草屯鎮復興里,1000803-011
南投縣草屯鎮敦和里,1000803-004
南投縣草屯鎮新厝里,1000803-027
南投縣草屯鎮新庄里,1000803-013
南投縣草屯鎮新豐里,1000803-008
南投縣草屯鎮明正里,1000803-026
南投縣草屯鎮炎峰里,1000803-002
南投縣草屯鎮玉峰里,1000803-001
南投縣草屯鎮石川里,1000803-015
南投縣草屯鎮碧峰里,1000803-009
南投縣草屯鎮碧洲里,1000803-010
南投縣草屯鎮雙冬里,1000803-022
南投縣集集鎮,1000805
南投縣集集鎮八張里,1000805-008
南投縣集集鎮吳厝里,1000805-007
南投縣集集鎮和平里,1000805-002
南投縣集集鎮富山里,1000805-010
南投縣集集鎮廣明里,1000805-011
南投縣集集鎮林尾里,1000805-003
南投縣集集鎮永昌里,1000805-009
南投縣集集鎮玉映里,1000805-006
南投縣集集鎮田寮里,1000805-004
南投縣集集鎮隘寮里,1000805-005
南投縣集集鎮集集里,1000805-001
南投縣魚池鄉,1000809
南投縣魚池鄉中明村,1000809-003
南投縣魚池鄉五城村,1000809-009
南投縣魚池鄉共和村,1000809-007
南投縣魚池鄉大林村,1000809-005
南投縣魚池鄉大雁村,1000809-008
南投縣魚池鄉新城村,1000809-004
南投縣魚池鄉日月村,1000809-013
南投縣魚池鄉東光村,1000809-006
南投縣魚池鄉東池村,1000809-001
南投縣魚池鄉武登村,1000809-012
南投縣魚池鄉水社村,1000809-010
南投縣魚池鄉頭社村,1000809-011
南投縣魚池鄉魚池村,1000809-002
南投縣鹿谷鄉,1000807
南投縣鹿谷鄉內湖村,1000807-005
南投縣鹿谷鄉初鄉村,1000807-002
南投縣鹿谷鄉和雅村,1000807-008
南投縣鹿谷鄉廣興村,1000807-004
南投縣鹿谷鄉彰雅村,1000807-003
南投縣鹿谷鄉永隆村,1000807-010
南投縣鹿谷鄉清水村,1000807-012
南投縣鹿谷鄉瑞田村,1000807-013
南投縣鹿谷鄉秀峰村,1000807-011
南投縣鹿谷鄉竹林村,1000807-006
南投縣鹿谷鄉竹豐村,1000807-007
南投縣鹿谷鄉鳳凰村,1000807-009
南投縣鹿谷鄉鹿谷村,1000807-001
南港區,6300900
南港區三光里,6801300-006
南港區三民里,6801300-001
南港區奎輝里,6801300-007
南港區澤仁里,6801300-002
南港區羅浮里,6801300-009
南港區義盛里,6801300-003
南港區華陵里,6801300-008
南港區長興里,6801300-005
南港區霞雲里,6801300-004
南港區高義里,6801300-010
南澳鄉,1000212
南澳鄉三光里,6801300-006
南澳鄉三民里,6801300-001
南澳鄉奎輝里,6801300-007
南澳鄉澤仁里,6801300-002
南澳鄉羅浮里,6801300-009
南澳鄉義盛里,6801300-003
南澳鄉華陵里,6801300-008
南澳鄉長興里,6801300-005
南澳鄉霞雲里,6801300-004
南澳鄉高義里,6801300-010
南竿鄉,0900701
南竿鄉三光里,6801300-006
南竿鄉三民里,6801300-001
南竿鄉奎輝里,6801300-007
南竿鄉澤仁里,6801300-002
南竿鄉羅浮里,6801300-009
南竿鄉義盛里,6801300-003
南竿鄉華陵里,6801300-008
南竿鄉長興里,6801300-005
南竿鄉霞雲里,6801300-004
南竿鄉高義里,6801300-010
口湖鄉,1000919
口湖鄉三光里,6801300-006
口湖鄉三民里,6801300-001
口湖鄉奎輝里,6801300-007
口湖鄉澤仁里,6801300-002
口湖鄉羅浮里,6801300-009
口湖鄉義盛里,6801300-003
口湖鄉華陵里,6801300-008
口湖鄉長興里,6801300-005
口湖鄉霞雲里,6801300-004
口湖鄉高義里,6801300-010
古坑鄉,1000907
古坑鄉三光里,6801300-006
古坑鄉三民里,6801300-001
古坑鄉奎輝里,6801300-007
古坑鄉澤仁里,6801300-002
古坑鄉羅浮里,6801300-009
古坑鄉義盛里,6801300-003
古坑鄉華陵里,6801300-008
古坑鄉長興里,6801300-005
古坑鄉霞雲里,6801300-004
古坑鄉高義里,6801300-010
台中市,66
台中市中區,6600100
台中市中　區,6600100
台中市中區中華里,6600100-008
台中市中　區中華里,6600100-008
台中市中區光復里,6600100-005
台中市中　區光復里,6600100-005
台中市中區公園里,6600100-004
台中市中　區公園里,6600100-004
台中市中區大墩里,6600100-002
台中市中　區大墩里,6600100-002
台中市中區大誠里,6600100-007
台中市中　區大誠里,6600100-007
台中市中區柳川里,6600100-006
台中市中　區柳川里,6600100-006
台中市中區綠川里,6600100-003
台中市中　區綠川里,6600100-003
台中市中區繼光里,6600100-001
台中市中　區繼光里,6600100-001
台中市北區,6600500
台中市北　區,6600500
台中市北區中正里,6600500-026
台中市北　區中正里,6600500-026
台中市北區中達里,6600500-019
台中市北　區中達里,6600500-019
台中市北區五常里,6600500-003
台中市北　區五常里,6600500-003
台中市北區健行里,6600500-021
台中市北　區健行里,6600500-021
台中市北區光大里,6600500-001
台中市北　區光大里,6600500-001
台中市北區六合里,6600500-027
台中市北　區六合里,6600500-027
台中市北區大湖里,6600500-028
台中市北　區大湖里,6600500-028
台中市北區崇德里,6600500-031
台中市北　區崇德里,6600500-031
台中市北區建德里,6600500-030
台中市北　區建德里,6600500-030
台中市北區建成里,6600500-008
台中市北　區建成里,6600500-008
台中市北區建興里,6600500-013
台中市北　區建興里,6600500-013
台中市北區文莊里,6600500-002
台中市北　區文莊里,6600500-002
台中市北區新北里,6600500-005
台中市北　區新北里,6600500-005
台中市北區新興里,6600500-004
台中市北　區新興里,6600500-004
台中市北區明德里,6600500-022
台中市北　區明德里,6600500-022
台中市北區明新里,6600500-033
台中市北　區明新里,6600500-033
台中市北區梅川里,6600500-035
台中市北　區梅川里,6600500-035
台中市北區樂英里,6600500-006
台中市北　區樂英里,6600500-006
台中市北區淡溝里,6600500-018
台中市北　區淡溝里,6600500-018
台中市北區立人里,6600500-034
台中市北　區立人里,6600500-034
台中市北區育德里,6600500-017
台中市北　區育德里,6600500-017
台中市北區賴厝里,6600500-015
台中市北　區賴厝里,6600500-015
台中市北區賴旺里,6600500-032
台中市北　區賴旺里,6600500-032
台中市北區賴明里,6600500-024
台中市北　區賴明里,6600500-024
台中市北區賴村里,6600500-016
台中市北　區賴村里,6600500-016
台中市北區賴福里,6600500-036
台中市北　區賴福里,6600500-036
台中市北區賴興里,6600500-025
台中市北　區賴興里,6600500-025
台中市北區邱厝里,6600500-012
台中市北　區邱厝里,6600500-012
台中市北區金華里,6600500-010
台中市北　區金華里,6600500-010
台中市北區金龍里,6600500-011
台中市北　區金龍里,6600500-011
台中市北區錦平里,6600500-029
台中市北　區錦平里,6600500-029
台中市北區錦村里,6600500-007
台中市北　區錦村里,6600500-007
台中市北區錦洲里,6600500-009
台中市北　區錦洲里,6600500-009
台中市北區錦祥里,6600500-020
台中市北　區錦祥里,6600500-020
台中市北區長青里,6600500-023
台中市北　區長青里,6600500-023
台中市北區頂厝里,6600500-014
台中市北　區頂厝里,6600500-014
台中市北屯區,6600800
台中市北屯區三光里,6600800-003
台中市北屯區三和里,6600800-041
台中市北屯區仁和里,6600800-017
台中市北屯區仁愛里,6600800-022
台中市北屯區仁美里,6600800-018
台中市北屯區北京里,6600800-034
台中市北屯區北屯里,6600800-002
台中市北屯區北興里,6600800-001
台中市北屯區同榮里,6600800-021
台中市北屯區后庄里,6600800-020
台中市北屯區和平里,6600800-010
台中市北屯區四民里,6600800-019
台中市北屯區大坑里,6600800-014
台中市北屯區大德里,6600800-031
台中市北屯區平和里,6600800-005
台中市北屯區平安里,6600800-026
台中市北屯區平德里,6600800-028
台中市北屯區平心里,6600800-035
台中市北屯區平昌里,6600800-040
台中市北屯區平田里,6600800-004
台中市北屯區平福里,6600800-036
台中市北屯區平興里,6600800-039
台中市北屯區平陽里,6600800-038
台中市北屯區平順里,6600800-027
台中市北屯區廍子里,6600800-013
台中市北屯區忠平里,6600800-042
台中市北屯區新平里,6600800-025
台中市北屯區東光里,6600800-006
台中市北屯區東山里,6600800-011
台中市北屯區松勇里,6600800-033
台中市北屯區松和里,6600800-037
台中市北屯區松安里,6600800-029
台中市北屯區松強里,6600800-032
台中市北屯區松竹里,6600800-016
台中市北屯區松茂里,6600800-030
台中市北屯區民德里,6600800-015
台中市北屯區民政里,6600800-012
台中市北屯區水景里,6600800-008
台中市北屯區水湳里,6600800-023
台中市北屯區舊社里,6600800-007
台中市北屯區軍功里,6600800-009
台中市北屯區陳平里,6600800-024
台中市南區,6600300
台中市南　區,6600300
台中市南區南和里,6600300-019
台中市南　區南和里,6600300-019
台中市南區南門里,6600300-003
台中市南　區南門里,6600300-003
台中市南區和平里,6600300-010
台中市南　區和平里,6600300-010
台中市南區國光里,6600300-002
台中市南　區國光里,6600300-002
台中市南區城隍里,6600300-001
台中市南　區城隍里,6600300-001
台中市南區崇倫里,6600300-022
台中市南　區崇倫里,6600300-022
台中市南區工學里,6600300-021
台中市南　區工學里,6600300-021
台中市南區平和里,6600300-018
台中市南　區平和里,6600300-018
台中市南區德義里,6600300-004
台中市南　區德義里,6600300-004
台中市南區新榮里,6600300-007
台中市南　區新榮里,6600300-007
台中市南區樹德里,6600300-013
台中市南　區樹德里,6600300-013
台中市南區樹義里,6600300-012
台中市南　區樹義里,6600300-012
台中市南區永和里,6600300-020
台中市南　區永和里,6600300-020
台中市南區永興里,6600300-011
台中市南　區永興里,6600300-011
台中市南區江川里,6600300-006
台中市南　區江川里,6600300-006
台中市南區福平里,6600300-009
台中市南　區福平里,6600300-009
台中市南區福興里,6600300-008
台中市南　區福興里,6600300-008
台中市南區福順里,6600300-017
台中市南　區福順里,6600300-017
台中市南區積善里,6600300-005
台中市南　區積善里,6600300-005
台中市南區西川里,6600300-014
台中市南　區西川里,6600300-014
台中市南區長春里,6600300-015
台中市南　區長春里,6600300-015
台中市南區長榮里,6600300-016
台中市南　區長榮里,6600300-016
台中市南屯區,6600700
台中市南屯區三厝里,6600700-010
台中市南屯區三和里,6600700-024
台中市南屯區三義里,6600700-025
台中市南屯區中和里,6600700-004
台中市南屯區南屯里,6600700-001
台中市南屯區同心里,6600700-017
台中市南屯區向心里,6600700-018
台中市南屯區大同里,6600700-015
台中市南屯區大業里,6600700-021
台中市南屯區大興里,6600700-020
台中市南屯區大誠里,6600700-019
台中市南屯區寶山里,6600700-023
台中市南屯區惠中里,6600700-022
台中市南屯區文山里,6600700-007
台中市南屯區文心里,6600700-016
台中市南屯區新生里,6600700-008
台中市南屯區春安里,6600700-006
台中市南屯區春社里,6600700-005
台中市南屯區楓樹里,6600700-003
台中市南屯區永定里,6600700-009
台中市南屯區溝墘里,6600700-011
台中市南屯區田心里,6600700-012
台中市南屯區豐樂里,6600700-002
台中市南屯區鎮平里,6600700-014
台中市南屯區黎明里,6600700-013
台中市后里區,6601500
台中市后里區中和里,6601500-010
台中市后里區仁里里,6601500-002
台中市后里區公館里,6601500-016
台中市后里區厚里里,6601500-005
台中市后里區后里里,6601500-004
台中市后里區墩北里,6601500-009
台中市后里區墩南里,6601500-008
台中市后里區墩東里,6601500-006
台中市后里區墩西里,6601500-007
台中市后里區太平里,6601500-013
台中市后里區廣福里,6601500-001
台中市后里區月眉里,6601500-017
台中市后里區泰安里,6601500-015
台中市后里區眉山里,6601500-014
台中市后里區義德里,6601500-018
台中市后里區義里里,6601500-003
台中市后里區聯合里,6601500-012
台中市后里區舊社里,6601500-011
台中市和平區,6602900
台中市和平區中坑里,6602900-004
台中市和平區南勢里,6602900-001
台中市和平區博愛里,6602900-003
台中市和平區天輪里,6602900-002
台中市和平區平等里,6602900-008
台中市和平區梨山里,6602900-007
台中市和平區自由里,6602900-005
台中市和平區達觀里,6602900-006
台中市外埔區,6602100
台中市外埔區三崁里,6602100-003
台中市外埔區中山里,6602100-008
台中市外埔區六分里,6602100-002
台中市外埔區土城里,6602100-010
台中市外埔區大同里,6602100-004
台中市外埔區大東里,6602100-006
台中市外埔區廍子里,6602100-011
台中市外埔區水美里,6602100-005
台中市外埔區永豐里,6602100-001
台中市外埔區鐵山里,6602100-009
台中市外埔區馬鳴里,6602100-007
台中市大安區,6602200
台中市大安區中庄里,6602200-003
台中市大安區南埔里,6602200-001
台中市大安區南庄里,6602200-002
台中市大安區東安里,6602200-006
台中市大安區松雅里,6602200-012
台中市大安區永安里,6602200-008
台中市大安區海墘里,6602200-010
台中市大安區福住里,6602200-009
台中市大安區福興里,6602200-005
台中市大安區西安里,6602200-011
台中市大安區頂安里,6602200-007
台中市大安區龜売里,6602200-004
台中市大安區龜壳里,6602200-004
台中市大甲區,6601100
台中市大甲區中山里,6601100-009
台中市大甲區南陽里,6601100-010
台中市大甲區大甲里,6601100-002
台中市大甲區太白里,6601100-021
台中市大甲區奉化里,6601100-017
台中市大甲區孔門里,6601100-004
台中市大甲區孟春里,6601100-022
台中市大甲區岷山里,6601100-008
台中市大甲區平安里,6601100-005
台中市大甲區幸福里,6601100-023
台中市大甲區庄美里,6601100-006
台中市大甲區建興里,6601100-029
台中市大甲區德化里,6601100-018
台中市大甲區文曲里,6601100-014
台中市大甲區文武里,6601100-016
台中市大甲區新美里,6601100-007
台中市大甲區日南里,6601100-024
台中市大甲區朝陽里,6601100-001
台中市大甲區武曲里,6601100-015
台中市大甲區武陵里,6601100-013
台中市大甲區江南里,6601100-019
台中市大甲區福德里,6601100-028
台中市大甲區義和里,6601100-012
台中市大甲區薰風里,6601100-011
台中市大甲區西岐里,6601100-026
台中市大甲區銅安里,6601100-027
台中市大甲區頂店里,6601100-020
台中市大甲區順天里,6601100-003
台中市大甲區龍泉里,6601100-025
台中市大肚區,6602400
台中市大肚區中和里,6602400-002
台中市大肚區大東里,6602400-007
台中市大肚區大肚里,6602400-008
台中市大肚區山陽里,6602400-013
台中市大肚區成功里,6602400-012
台中市大肚區新興里,6602400-006
台中市大肚區永和里,6602400-009
台中市大肚區永順里,6602400-011
台中市大肚區營埔里,6602400-004
台中市大肚區王田里,6602400-001
